Community,Distance centre,Distance shop
延吉东路555弄,8.858796712,2.7072243
控江路1460号,6.710061318,2.681051911
控江路764弄,8.33632046,2.685481389
控江路1456号,6.762852259,2.673598968
控江路18弄,9.583881877,3.259352809
延吉东路307号,9.139012041,2.768808892
控江路73号,9.518613674,3.354911672
敦化路4弄,8.88797788,2.75826196
敦化路2弄,8.885525452,2.813429657
图们路39号,9.494287321,3.078322985
图们路27号,9.50957165,3.122678319
安图路6弄,9.191720062,2.919005992
延吉东路557弄,8.65784923,2.721126365
凤城花园,6.886141558,2.279144963
大众苑,8.885084526,2.906432608
敦化路28号,8.961343754,2.89646521
安图路2弄,9.243715378,2.983439754
国定路600弄,8.621670674,1.12317486
三门路510弄,9.026904638,2.713250775
仁德路67弄10支弄,8.396807185,3.005536905
文化花园香榭丽苑,8.16642052,2.169167487
文化名园,8.585439006,2.442538051
三门路358弄,9.049946572,2.53691628
林绿家园,7.445481996,1.089757871
三湘世纪花城,7.766020032,2.432996098
北茶园,7.799514795,0.860547805
国定路555弄,8.485634324,1.024905021
明和苑,7.8677781,2.483321257
铁路新村(杨浦),5.736672532,3.295203494
财大小区,8.769951145,1.065650916
政通路285弄,8.532225104,0.402201472
文化花园园中苑,8.152847951,2.366687933
南茶园,7.763311627,1.018518009
大诚花苑,7.851495219,0.743166872
复旦书馨公寓,7.013277169,1.556982329
吉浦小区,8.754340571,2.535053374
文化花园清华苑,8.121883173,2.577005509
三湘世纪花城三期,7.872178282,2.228443327
国年路65弄,7.419924666,1.098665677
政立路830弄,8.697487562,2.258447044
航天小区,0.206880041,1.311532513
四平路2100弄,7.759563298,0.757988075
同济欣苑,8.754370587,2.230456816
武川路99弄,8.252259741,1.978812574
仁德苑,8.258604695,2.68921285
国顺路400弄,7.562136916,0.960236588
怡福苑,7.88910171,0.914301379
汇丰苑,7.002415495,1.618354399
乾阳佳园,8.901218236,2.810689577
东方锦园,9.039845777,1.852818086
江湾翰林,8.835654211,0.913355766
财大公寓,8.461506902,2.428422997
中通公寓,7.037174636,1.551768693
皇朝新城,7.937193114,0.820371118
政通路311弄,8.433375974,0.640967881
国远小区,7.280433323,1.246010121
创智坊(公寓),8.683272439,0.841147959
国定路601弄,8.61072236,1.170457727
政熙路68弄,7.162393348,1.384695893
文化花园明珠苑,7.969026673,2.541976644
国权路300弄,7.32994595,1.189997431
国顺路395弄,7.47165117,1.062061051
国年路99弄,7.444813016,1.090386675
建新小区,8.446103388,0.429287095
仁德路67弄,8.396807185,3.005536905
大众花苑,8.83280635,1.964657143
复旦教师公寓,8.358489897,0.799021058
政民路511弄,8.117045775,1.311527056
君裕公寓,7.983903121,2.776317787
政立小区,8.981406428,1.88042336
武川路245弄,8.601543632,2.016495558
四平路2065弄,7.838867078,0.680549812
国定路700弄,8.812995856,1.360205297
新江湾佳苑,9.152170141,1.599201006
正文花园(二期),8.752369597,2.77937872
国顺路310弄,7.71635658,0.800223957
国顺路300弄,7.565959176,0.953303941
同济北苑,9.04233459,2.347002563
国顺路389弄,7.472420177,1.061293733
政通路250弄,8.645797442,0.476632904
黄兴路2020弄,8.171482892,0.590993311
复旦第二宿舍,7.441814859,1.146091928
国权路333弄,7.214449267,1.319627937
政民路230弄,8.52781878,0.783300166
国年路102弄,7.445802005,1.149846518
天翔花苑,8.10352819,0.479200514
政修路19号,7.729906215,0.842934348
国年路25弄,7.453315729,1.062798698
武川路222弄,8.511729155,1.924172301
政民路150弄,8.646450657,0.661264739
建设公寓,8.984838699,2.614213275
正文花园(一期),8.515474798,2.727356788
仁德路150号,8.140251627,2.804927354
中环国际大厦,8.779494192,0.458685968
政修路15号,7.755635493,0.814970515
政肃路45弄,7.680433671,0.97226411
政通路305弄,8.529011777,0.539759432
书香银苑,8.880143752,1.873511921
东方家园,7.634324906,0.947295674
国顺路388号,7.569699023,0.954165747
国顺路375弄,7.540740799,0.975959004
政修路31号,7.678363155,0.886945003
政民花苑,8.403983041,0.965171089
国年路160弄,7.510171025,1.120921606
加州水郡,11.72520054,3.590328132
尚浦名邸,10.1309561,1.926584106
合生江湾国际公寓,12.46270141,4.265959971
保辉香景园,11.00285895,3.18690613
建德国际公寓,12.49857371,4.041480986
绿地海珀璞晖,10.7468774,2.906964548
水电新村,12.66953074,4.209962639
建发璟墅,10.08627046,2.682711134
涵碧景苑,11.38145925,2.951728705
银亿领墅,9.746756111,2.418397148
仁恒怡庭,11.35851377,3.126088815
嘉誉湾,11.70700803,3.689898188
华润置地橡树湾,12.52734713,4.181061603
三湘七星府邸,10.0243168,2.789722161
九龙仓玺园,11.11286173,3.131786867
新江湾城雍景苑,12.30143671,3.843829873
中凯城市之光(新江湾),10.16920788,2.552468687
泰宝华庭(公寓),11.23941722,3.902845673
建发珑庭二期,10.00849572,2.218988842
东森花园,11.73617319,3.277379899
祥生御江湾(公寓),11.39111646,3.974407672
润地华庭,11.01440554,3.251094103
建发江湾萃,10.48801334,2.634805663
新江湾时代花园,12.01789825,3.555018462
中建大公馆,11.68083514,3.44934271
江湾尊堡别墅(公寓),9.291386073,2.023705858
江湾尊堡别墅(别墅),9.291386073,2.023705858
旭辉江湾墅,9.536566833,2.295849748
三湘未来海岸,9.902177692,2.134929853
祥生御江湾(别墅),11.39111646,3.974407672
城市名园,12.66089831,4.159161667
市京一村,10.86333994,2.365020482
国和二村,11.09246142,2.578744183
莱茵半岛,10.35289977,2.21772459
长海一村,10.35473009,1.935838217
城市方园,12.87770801,4.361657406
国和一村,10.77678028,2.276392046
市光四村,11.39208703,2.933655418
市光三村,52.50627568,44.889537
民星二村,10.80765249,2.48329742
市光二村,11.42793749,3.146365634
开鲁六村,11.91965527,3.410794908
民星一村,11.11696849,2.894935975
市光一村,11.07648609,2.685668556
工农三村,11.72070859,3.228547561
开鲁五村,11.73309895,3.235469582
民星路408弄,10.73150709,2.472017771
开鲁三村,11.65410877,3.138090262
民欣苑,10.64081829,2.441437656
中原路99弄,10.57558795,2.12725826
开鲁路382弄,11.79832582,3.288478136
兴浦新村,12.63701714,4.141401109
长海四村,9.693215272,1.226911864
五彩星辰,11.05986464,2.920573599
开鲁二村,11.37464392,2.858895553
盛世豪园(一期),10.4650335,2.067369746
民庆家园,10.85909112,2.431556227
翔殷心秀,0.206880041,1.311532513
世和园,10.64228312,2.130764723
东方名城,10.6658983,2.183716094
民星路600弄,10.53167226,2.148126348
国和苑,11.12343075,2.653266796
长海二村,10.40676115,1.945146959
开鲁四村,11.77721147,3.261531356
锦都玫瑰园,10.91736693,2.72789244
开鲁一村,11.45841228,2.944156955
工农二村,11.96543845,3.46343985
工农四村五街坊,12.01250165,3.58132978
长海路137弄,10.29570262,1.908010797
民星住宅小区,11.12011101,2.902947773
民星路350弄,11.00605396,2.841878388
梅林小区,10.61967233,2.583966827
工农四村星源佳苑,11.84732392,3.404624158
中原路34弄,10.35112444,2.0370145
开鲁路286弄,12.0572827,3.567390255
鹏程苑,10.90738026,2.461795045
工农四村星源绿苑,11.88724332,3.467510979
世界路91弄,10.88485469,2.370823411
殷行一村,12.42796596,3.982511525
新翔公寓,10.07560432,1.895067819
中原路60弄,11.96260911,3.495388079
盛世豪园(二期),10.52901922,2.156775569
殷行路310弄,12.41215584,3.923751782
星鸿佳苑,10.53223875,2.488114091
世界路99弄,10.97199664,2.46182966
长恒苑,9.827217413,1.343813993
翔殷三村,10.67113212,2.56088261
殷行路571弄,12.15535947,3.639789783
殷行路307弄,12.40619544,3.919445746
民星路418号,10.70422015,2.426698507
民星路568弄,10.60239319,2.255640607
殷行路451弄,12.20488645,3.701516157
国伟新苑,12.40156317,3.897551529
民星路404号,10.75089655,2.500850144
工农四村星源花苑,12.15447656,3.747113355
国和路1007号,10.83334595,2.317371072
工农四村星源公寓,12.04064256,3.657322237
工农四村联银公寓,12.02946629,3.578231113
殷行路417弄,12.32143513,3.830437987
民星路406号,10.74384132,2.490050901
翔殷四村,28.07108848,25.50036328
民星路536号,10.61228334,2.290575685
国和路953号,10.74724734,2.235027975
金鹏花园,6.224407758,3.794869285
长眉小区,6.459992581,3.752788884
华升新苑,6.620726396,2.866984676
永久公寓,7.670752873,3.787279671
阳明新城,6.08441998,3.388188504
张家浜小区,5.775472659,3.355279107
吴家浜小区,4.764574657,2.910765409
富天苑,7.301889652,3.188289831
宝地东花园,4.971942245,2.905040795
双辽路200弄,6.008528805,3.01176828
珠江香樟园,4.453135628,1.783055
新中源大楼,7.534838435,3.828910965
建设新苑,8.936732362,4.058696087
浦罡小区,7.370044154,3.576876522
控江路1455弄,6.787355801,2.725505236
华升公寓,6.40260038,2.805708686
益民小区,8.906267562,4.226054092
现代星洲城,5.896806624,3.464098694
上海大花园,4.98144738,3.061042477
引翔港小区,7.603999083,3.730292025
合生高尔夫公寓,5.651856488,3.532341743
平凉小区,9.419665687,4.620877316
中环和润苑,9.507040738,4.219121964
信通浦皓园,6.27328819,3.227658661
东田公寓,6.727202105,3.490856377
金上海家园,5.823448117,3.630327092
珠江香樟南园,7.85696651,4.179752346
汽车公寓小区,6.350139322,2.920858758
水月坊,7.639224262,4.115421829
晟业佳苑,7.629323872,4.194239862
申通公寓,6.370146143,3.765505561
控江路1197弄,7.183090126,2.670569885
国富苑,7.667239757,2.632193176
明月坊,7.345990436,4.024659144
许昌路1350弄,5.678104098,3.409516532
双阳一村,7.482611488,2.963602204
城建小区,7.917649063,3.720716675
海运大厦,6.564212148,3.792259558
中王小区,6.742439785,3.624450039
宝钢又一村,5.201650381,3.242518764
中环和乐苑,9.625994136,4.134481454
明丰苑,7.657572668,3.511522773
控江路1525弄,6.565580614,2.738033293
控江路1039弄,7.463283697,2.870323595
飞虹路1047弄,5.554795821,3.527876629
中业大楼,7.656709131,3.855013643
辽阳大楼,5.125367293,3.080667658
众和金融大厦,4.737690641,2.805343875
幸福公寓,13.50211359,12.32688123
长阳新家,8.564613209,3.861025547
昆明路1268弄,6.267106579,3.658740635
双阳路50弄,7.493737508,3.724706434
上焊大楼,6.533910027,2.746777044
宁武小区,7.622532329,3.891614618
东银茗苑,5.432444663,3.410281158
飞虹路723弄,5.368341441,3.401143503
控江路1203号,7.140197041,2.636914452
阳明苑,6.067866246,3.437781633
双阳路111弄,7.522572666,3.58797305
海尚佳园,7.1501076,3.865899215
阳阳公寓,7.370180924,3.712653336
中轩丽苑,9.10707732,4.30153314
双阳路109号,7.525354003,3.62964878
控江路1523号,6.583189642,2.739542192
金源佳苑,7.429698271,2.819321302
双阳公寓,7.412620258,3.121248902
双辽路155弄,5.94055096,3.30287462
爱国二村,9.11134513,4.278414183
长隆住宅小区,7.829916835,3.768585752
江浦路1275弄,6.092829266,3.218830052
白洋淀新村,9.229713025,4.44308573
大居苑,7.171038978,2.790996585
国威大厦小区,7.692234157,3.596429859
海鹏苑,8.6179684,3.816335171
锦丽斯公寓,5.444341139,3.380662944
控江路1209号,7.084822131,2.647206739
幸福村小区,7.464656019,3.243568684
林厦小区,7.67013348,3.228371111
唐山路1280弄,5.208003134,3.120095073
沈家桥小区,9.631037288,3.985445198
江升公寓,6.381709141,3.010735946
安居花苑,8.798768507,4.026741188
黄兴路118号,6.998015426,3.585996287
双阳路101弄,7.625603995,3.658570057
长浜路400弄,6.421790016,2.848000277
泰鸿苑,5.701292936,3.544207593
文通雅苑,5.15382167,3.039788987
长阳路1289号,6.344674735,3.829553819
控江路645弄,8.501385507,2.838460231
樟树缘公寓,9.545008118,4.368228993
隆昌路700弄,8.239999251,2.794823236
唐山路1380弄,5.518067343,3.435525049
梅林公寓,9.777427115,4.018013422
长阳路1900弄,7.502757963,3.828894543
双阳二村,7.573128568,2.906394979
纺平大楼小区,9.450119643,4.552232493
市政家园,9.714165335,4.019098512
凯阳公寓,6.654491584,3.729273938
军工路周家,9.767415072,4.070736156
周家嘴路3342号,7.691949203,3.208769437
宁武路501号,7.636764301,3.92079318
控江路675号,8.310007276,2.761455418
平凉路1545弄,7.2047398,4.356083499
隆昌路468弄,8.137759062,3.993901244
隆昌路416弄,8.060200405,4.134108563
长欣新苑,8.125800452,3.963097399
宁武路511号,7.667655697,3.890951215
爱国路81号,9.035120266,4.174972732
银河经典苑,7.183047944,4.035984743
银河苑,6.993336336,3.999197884
隆昌路702弄,8.251855397,2.779886951
复旦软件园智慧新天地,2.824881417,2.692692292
许昌路1265弄,5.589014135,3.54396007
平凉路1644号,7.347849382,4.353425989
周家嘴路3346号,7.728938239,3.223271709
城科大楼,6.158526731,3.211370221
宁阳福邸,7.785596945,3.660373219
控江路659号,8.464825677,2.825700427
宁武路497号,7.667833494,3.916531898
控江路641号,8.516175124,2.841838616
友谊新村,6.735599656,1.182816461
控江路697号,8.273670755,2.757088951
控江路529号,8.546087645,2.85864467
新泾三村,10.1968445,4.479526959
新泾四村,10.51585455,4.752917038
新泾七村,10.82305807,4.982597765
虹园六村,10.66246806,5.052668965
哈密路428弄,9.841346706,4.232003216
金菊小区,10.61619366,4.965132206
碧夏小区,10.16934103,4.551671581
瑞冬小区,10.58165467,4.875466955
通协小区,11.10236566,5.149083224
新泾一村,10.07472383,4.302968304
金淞家园,10.87655951,4.984037766
虹园八村,10.1144446,4.461787754
淞虹苑,10.95461919,5.266912611
淞虹公寓,11.37309359,5.647463286
紫竹小区,32.1154175,26.77268257
绿园一村,11.21612047,5.503830021
广顺小区,11.84179957,6.012583469
长宁馥邦苑,9.838974759,4.077280693
虹康花苑(二期),10.63253901,5.018634511
新泾五村,10.51335651,4.706634709
虹园一村,9.98946299,4.370757561
协和小区(协和路699弄),11.54313466,5.745789068
世纪之春花园,11.42031692,5.62389807
仙霞大郡,9.91181404,4.296294167
虹康花苑(三期),10.20866798,4.59617247
华松小区,11.355711,5.702428986
沁秋小区,11.14022656,5.516027452
新泾六村,10.43171635,4.575323457
北平家园,10.65228168,4.738112838
虹康花苑(一期),10.91953067,5.307427365
广友小区,11.23233648,5.451160975
新泾二村,9.905556694,4.236922691
定威小区,11.7155892,5.909609824
新泾八村,10.79022121,4.999936606
金钟小区,10.74884912,4.87897605
永馨小区,10.04179002,4.425924985
天山西路199弄,10.04161584,4.311200226
宜嘉坊,9.947845449,4.246431048
红梅小区(长宁),10.79338148,5.044297812
天蒲小区,9.776536543,4.073040212
铭晖西郊苑,9.78213961,4.169582455
剑河小区,10.30748713,4.500168425
春房小区,10.70961554,4.812199006
北大街31弄,38.0450892,36.85253171
虹福小区,10.83691575,5.111132048
帝豪苑,10.00557211,4.390452887
北虹公寓,9.59455418,3.983076231
协合花苑,10.47448829,4.573212569
平和公寓,10.64568961,4.75424594
兴霞小区,10.13480151,4.519342413
复新小区,11.28599256,5.629101711
平塘人家,10.62545019,4.786816644
天申大楼,9.719343242,4.116653612
古北嘉年华庭,7.607379986,2.592296732
金狮公寓,8.917349611,3.724208757
上城Uptown,8.574445561,3.55318022
古北瑞仕花园,7.881339496,2.930750037
碧玉公寓,9.02460888,3.846340027
巴黎花园,8.692021211,3.489754879
罗马花园,8.738234396,3.607300084
强生古北花园,8.314052339,3.261359192
御翠豪庭,8.198398995,3.070498931
金色贝拉维,8.188111509,3.212533384
黄金豪园,8.433976991,3.281277685
古北中央花园,7.685547615,2.7859175
古北玛瑙园,8.180667432,3.148509638
宝石公寓,8.867085631,3.605558096
里昂花园,8.565996628,3.439885155
中星美华邨(公寓),7.060470225,1.963255391
古北国际花园,8.017351255,2.979047546
广场大厦,8.96100642,3.740693863
虹桥城市花园(公寓),23.07000373,20.85995326
古安小区,7.154890074,2.08977179
四季晶园,8.753802192,3.656149808
古城公寓,7.121761408,2.036689552
古北国际广场,7.830451661,2.841725439
翡翠公寓,8.984984025,3.702889132
开城公寓,7.342501116,2.118439916
金象公寓,8.944148567,3.69961063
